variable,raw_value,display_value,n,percent
v005,412056,412056,6,0.033359279439564106
v005,422924,422924,6,0.033359279439564106
v005,451430,451430,6,0.033359279439564106
v005,468934,468934,6,0.033359279439564106
v005,476156,476156,6,0.033359279439564106
v005,483397,483397,6,0.033359279439564106
v005,494798,494798,6,0.033359279439564106
v005,498118,498118,6,0.033359279439564106
v005,512580,512580,6,0.033359279439564106
v005,515506,515506,6,0.033359279439564106
v005,517105,517105,6,0.033359279439564106
v005,525515,525515,6,0.033359279439564106
v005,558017,558017,6,0.033359279439564106
v005,566743,566743,6,0.033359279439564106
v005,632188,632188,6,0.033359279439564106
v005,635821,635821,6,0.033359279439564106
v005,639340,639340,6,0.033359279439564106
v005,643549,643549,6,0.033359279439564106
v005,662610,662610,6,0.033359279439564106
v005,663804,663804,6,0.033359279439564106
v005,684392,684392,6,0.033359279439564106
v005,689549,689549,6,0.033359279439564106
v005,739572,739572,6,0.033359279439564106
v005,765823,765823,6,0.033359279439564106
v005,766492,766492,6,0.033359279439564106
v005,771133,771133,6,0.033359279439564106
v005,808850,808850,6,0.033359279439564106
v005,812888,812888,6,0.033359279439564106
v005,814806,814806,6,0.033359279439564106
v005,824129,824129,6,0.033359279439564106
v005,845073,845073,6,0.033359279439564106
v005,850543,850543,6,0.033359279439564106
v005,882749,882749,6,0.033359279439564106
v005,898747,898747,6,0.033359279439564106
v005,906711,906711,6,0.033359279439564106
v005,911512,911512,6,0.033359279439564106
v005,916423,916423,6,0.033359279439564106
v005,931553,931553,6,0.033359279439564106
v005,961924,961924,6,0.033359279439564106
v005,1024081,1024081,5,0.027799399532970087
v005,1067594,1067594,5,0.027799399532970087
v005,1073127,1073127,5,0.027799399532970087
v005,1073722,1073722,5,0.027799399532970087
v005,1103400,1103400,5,0.027799399532970087
v005,1118128,1118128,5,0.027799399532970087
v005,1120598,1120598,5,0.027799399532970087
v005,1160949,1160949,5,0.027799399532970087
v005,1175584,1175584,5,0.027799399532970087
v005,1180210,1180210,5,0.027799399532970087
v005,1233391,1233391,5,0.027799399532970087
v005,1241524,1241524,5,0.027799399532970087
v005,1251213,1251213,5,0.027799399532970087
v005,1251928,1251928,5,0.027799399532970087
v005,1268694,1268694,5,0.027799399532970087
v005,1275236,1275236,5,0.027799399532970087
v005,1333171,1333171,5,0.027799399532970087
v005,1393571,1393571,5,0.027799399532970087
v005,147354,147354,5,0.027799399532970087
v005,1477589,1477589,5,0.027799399532970087
v005,1522547,1522547,5,0.027799399532970087
v005,1575879,1575879,5,0.027799399532970087
v005,1639174,1639174,5,0.027799399532970087
v005,1871976,1871976,5,0.027799399532970087
v005,2218080,2218080,5,0.027799399532970087
v005,240324,240324,5,0.027799399532970087
v005,2405808,2405808,5,0.027799399532970087
v005,2468822,2468822,5,0.027799399532970087
v005,258707,258707,5,0.027799399532970087
v005,2632071,2632071,5,0.027799399532970087
v005,272346,272346,5,0.027799399532970087
v005,3579591,3579591,5,0.027799399532970087
v005,388059,388059,5,0.027799399532970087
v005,394194,394194,5,0.027799399532970087
v005,398663,398663,5,0.027799399532970087
v005,408993,408993,5,0.027799399532970087
v005,421288,421288,5,0.027799399532970087
v005,426886,426886,5,0.027799399532970087
v005,429768,429768,5,0.027799399532970087
v005,439751,439751,5,0.027799399532970087
v005,450094,450094,5,0.027799399532970087
v005,477615,477615,5,0.027799399532970087
v005,484870,484870,5,0.027799399532970087
v005,506027,506027,5,0.027799399532970087
v005,507009,507009,5,0.027799399532970087
v005,519254,519254,5,0.027799399532970087
v005,538776,538776,5,0.027799399532970087
v005,540395,540395,5,0.027799399532970087
v005,558418,558418,5,0.027799399532970087
v005,560408,560408,5,0.027799399532970087
v005,565257,565257,5,0.027799399532970087
v005,572547,572547,5,0.027799399532970087
v005,582960,582960,5,0.027799399532970087
v005,583173,583173,5,0.027799399532970087
v005,621271,621271,5,0.027799399532970087
v005,622095,622095,5,0.027799399532970087
v005,625173,625173,5,0.027799399532970087
v005,655411,655411,5,0.027799399532970087
v005,664439,664439,5,0.027799399532970087
v005,697783,697783,5,0.027799399532970087
v005,702479,702479,5,0.027799399532970087
v005,714882,714882,5,0.027799399532970087
v005,742192,742192,5,0.027799399532970087
v005,763765,763765,5,0.027799399532970087
v005,769987,769987,5,0.027799399532970087
v005,799107,799107,5,0.027799399532970087
v005,814238,814238,5,0.027799399532970087
v005,814955,814955,5,0.027799399532970087
v005,821445,821445,5,0.027799399532970087
v005,834126,834126,5,0.027799399532970087
v005,844916,844916,5,0.027799399532970087
v005,848003,848003,5,0.027799399532970087
v005,874291,874291,5,0.027799399532970087
v005,920819,920819,5,0.027799399532970087
v005,927365,927365,5,0.027799399532970087
v005,931127,931127,5,0.027799399532970087
v005,969436,969436,5,0.027799399532970087
v005,969704,969704,5,0.027799399532970087
v005,1020855,1020855,4,0.022239519626376072
v005,1029137,1029137,4,0.022239519626376072
v005,1078307,1078307,4,0.022239519626376072
v005,1287942,1287942,4,0.022239519626376072
v005,1308406,1308406,4,0.022239519626376072
v005,1384400,1384400,4,0.022239519626376072
v005,1455964,1455964,4,0.022239519626376072
v005,1547194,1547194,4,0.022239519626376072
v005,1744808,1744808,4,0.022239519626376072
v005,1954113,1954113,4,0.022239519626376072
v005,1959169,1959169,4,0.022239519626376072
v005,1961037,1961037,4,0.022239519626376072
v005,2521699,2521699,4,0.022239519626376072
v005,2726715,2726715,4,0.022239519626376072
v005,277968,277968,4,0.022239519626376072
v005,288229,288229,4,0.022239519626376072
v005,300077,300077,4,0.022239519626376072
v005,309838,309838,4,0.022239519626376072
v005,341160,341160,4,0.022239519626376072
v005,445258,445258,4,0.022239519626376072
v005,457120,457120,4,0.022239519626376072
v005,475467,475467,4,0.022239519626376072
v005,499602,499602,4,0.022239519626376072
v005,500712,500712,4,0.022239519626376072
v005,507019,507019,4,0.022239519626376072
v005,518384,518384,4,0.022239519626376072
v005,542534,542534,4,0.022239519626376072
v005,556527,556527,4,0.022239519626376072
v005,562466,562466,4,0.022239519626376072
v005,599463,599463,4,0.022239519626376072
v005,604880,604880,4,0.022239519626376072
v005,616594,616594,4,0.022239519626376072
v005,651061,651061,4,0.022239519626376072
v005,655521,655521,4,0.022239519626376072
v005,657935,657935,4,0.022239519626376072
v005,660216,660216,4,0.022239519626376072
v005,687378,687378,4,0.022239519626376072
v005,714092,714092,4,0.022239519626376072
v005,718745,718745,4,0.022239519626376072
v005,806488,806488,4,0.022239519626376072
v005,821390,821390,4,0.022239519626376072
v005,843495,843495,4,0.022239519626376072
v005,850326,850326,4,0.022239519626376072
v005,868214,868214,4,0.022239519626376072
v005,868820,868820,4,0.022239519626376072
v005,924204,924204,4,0.022239519626376072
v005,1044895,1044895,3,0.016679639719782053
v005,1103737,1103737,3,0.016679639719782053
v005,1119081,1119081,3,0.016679639719782053
v005,1168571,1168571,3,0.016679639719782053
v005,1385151,1385151,3,0.016679639719782053
v005,141706,141706,3,0.016679639719782053
v005,1565382,1565382,3,0.016679639719782053
v005,1599127,1599127,3,0.016679639719782053
v005,1877386,1877386,3,0.016679639719782053
v005,2158611,2158611,3,0.016679639719782053
v005,2396122,2396122,3,0.016679639719782053
v005,312255,312255,3,0.016679639719782053
v005,324374,324374,3,0.016679639719782053
v005,348123,348123,3,0.016679639719782053
v005,383356,383356,3,0.016679639719782053
v005,386595,386595,3,0.016679639719782053
v005,420266,420266,3,0.016679639719782053
v005,466259,466259,3,0.016679639719782053
v005,473600,473600,3,0.016679639719782053
v005,485749,485749,3,0.016679639719782053
v005,517259,517259,3,0.016679639719782053
v005,564934,564934,3,0.016679639719782053
v005,565032,565032,3,0.016679639719782053
v005,579542,579542,3,0.016679639719782053
v005,597472,597472,3,0.016679639719782053
v005,598690,598690,3,0.016679639719782053
v005,638822,638822,3,0.016679639719782053
v005,651877,651877,3,0.016679639719782053
v005,660014,660014,3,0.016679639719782053
v005,677582,677582,3,0.016679639719782053
v005,687236,687236,3,0.016679639719782053
v005,694274,694274,3,0.016679639719782053
v005,728023,728023,3,0.016679639719782053
v005,766388,766388,3,0.016679639719782053
v005,772589,772589,3,0.016679639719782053
v005,783104,783104,3,0.016679639719782053
v005,793634,793634,3,0.016679639719782053
v005,808925,808925,3,0.016679639719782053
v005,817066,817066,3,0.016679639719782053
v005,818054,818054,3,0.016679639719782053
v005,962390,962390,3,0.016679639719782053
v005,1026115,1026115,2,0.011119759813188036
v005,1297978,1297978,2,0.011119759813188036
v005,1394121,1394121,2,0.011119759813188036
v005,1409161,1409161,2,0.011119759813188036
v005,1776978,1776978,2,0.011119759813188036
v005,298029,298029,2,0.011119759813188036
v005,441187,441187,2,0.011119759813188036
v005,481932,481932,2,0.011119759813188036
v005,492859,492859,2,0.011119759813188036
v005,505565,505565,2,0.011119759813188036
v005,531754,531754,2,0.011119759813188036
v005,556111,556111,2,0.011119759813188036
v005,564273,564273,2,0.011119759813188036
v005,602443,602443,2,0.011119759813188036
v005,611284,611284,2,0.011119759813188036
v005,624124,624124,2,0.011119759813188036
v005,676250,676250,2,0.011119759813188036
v005,696727,696727,2,0.011119759813188036
v005,737886,737886,2,0.011119759813188036
v005,827837,827837,2,0.011119759813188036
v005,857446,857446,2,0.011119759813188036
v005,889241,889241,2,0.011119759813188036
v005,893845,893845,2,0.011119759813188036
v005,907714,907714,2,0.011119759813188036
v005,972443,972443,2,0.011119759813188036
v005,988191,988191,2,0.011119759813188036
v005,1052348,1052348,1,0.005559879906594018
v005,116951,116951,1,0.005559879906594018
v005,1227316,1227316,1,0.005559879906594018
v005,1311608,1311608,1,0.005559879906594018
v005,1331693,1331693,1,0.005559879906594018
v005,208153,208153,1,0.005559879906594018
v005,227949,227949,1,0.005559879906594018
v005,367640,367640,1,0.005559879906594018
v005,553222,553222,1,0.005559879906594018
v005,616573,616573,1,0.005559879906594018
v005,840225,840225,1,0.005559879906594018
v005,862351,862351,1,0.005559879906594018
v005,918532,918532,1,0.005559879906594018
v021,356,356,45,0.2501945957967308
v021,1029,1029,44,0.24463471589013674
v021,68,68,43,0.23907483598354273
v021,179,179,42,0.23351495607694872
v021,180,180,41,0.2279550761703547
v021,69,69,41,0.2279550761703547
v021,170,170,40,0.2223951962637607
v021,397,397,40,0.2223951962637607
v021,444,444,40,0.2223951962637607
v021,352,352,39,0.21683531635716666
v021,394,394,39,0.21683531635716666
v021,208,208,38,0.21127543645057265
v021,329,329,37,0.20571555654397863
v021,427,427,37,0.20571555654397863
v021,471,471,37,0.20571555654397863
v021,169,169,36,0.20015567663738462
v021,266,266,36,0.20015567663738462
v021,137,137,35,0.1945957967307906
v021,131,131,34,0.1890359168241966
v021,92,92,34,0.1890359168241966
v021,267,267,33,0.1834760369176026
v021,318,318,33,0.1834760369176026
v021,335,335,33,0.1834760369176026
v021,64,64,33,0.1834760369176026
v021,66,66,33,0.1834760369176026
v021,1024,1024,32,0.17791615701100857
v021,134,134,32,0.17791615701100857
v021,140,140,32,0.17791615701100857
v021,165,165,32,0.17791615701100857
v021,344,344,32,0.17791615701100857
v021,540,540,32,0.17791615701100857
v021,1031,1031,31,0.17235627710441456
v021,155,155,31,0.17235627710441456
v021,177,177,31,0.17235627710441456
v021,214,214,31,0.17235627710441456
v021,363,363,31,0.17235627710441456
v021,392,392,31,0.17235627710441456
v021,426,426,31,0.17235627710441456
v021,428,428,31,0.17235627710441456
v021,436,436,31,0.17235627710441456
v021,172,172,30,0.16679639719782052
v021,175,175,30,0.16679639719782052
v021,272,272,30,0.16679639719782052
v021,350,350,30,0.16679639719782052
v021,431,431,30,0.16679639719782052
v021,52,52,30,0.16679639719782052
v021,612,612,30,0.16679639719782052
v021,146,146,29,0.1612365172912265
v021,277,277,29,0.1612365172912265
v021,29,29,29,0.1612365172912265
v021,310,310,29,0.1612365172912265
v021,317,317,29,0.1612365172912265
v021,374,374,29,0.1612365172912265
v021,399,399,29,0.1612365172912265
v021,440,440,29,0.1612365172912265
v021,551,551,29,0.1612365172912265
v021,1030,1030,28,0.1556766373846325
v021,138,138,28,0.1556766373846325
v021,141,141,28,0.1556766373846325
v021,142,142,28,0.1556766373846325
v021,144,144,28,0.1556766373846325
v021,158,158,28,0.1556766373846325
v021,159,159,28,0.1556766373846325
v021,271,271,28,0.1556766373846325
v021,34,34,28,0.1556766373846325
v021,366,366,28,0.1556766373846325
v021,375,375,28,0.1556766373846325
v021,395,395,28,0.1556766373846325
v021,435,435,28,0.1556766373846325
v021,556,556,28,0.1556766373846325
v021,603,603,28,0.1556766373846325
v021,621,621,28,0.1556766373846325
v021,136,136,27,0.1501167574780385
v021,145,145,27,0.1501167574780385
v021,147,147,27,0.1501167574780385
v021,160,160,27,0.1501167574780385
v021,265,265,27,0.1501167574780385
v021,347,347,27,0.1501167574780385
v021,376,376,27,0.1501167574780385
v021,391,391,27,0.1501167574780385
v021,405,405,27,0.1501167574780385
v021,434,434,27,0.1501167574780385
v021,437,437,27,0.1501167574780385
v021,477,477,27,0.1501167574780385
v021,627,627,27,0.1501167574780385
v021,96,96,27,0.1501167574780385
v021,1026,1026,26,0.14455687757144448
v021,1039,1039,26,0.14455687757144448
v021,107,107,26,0.14455687757144448
v021,143,143,26,0.14455687757144448
v021,157,157,26,0.14455687757144448
v021,161,161,26,0.14455687757144448
v021,164,164,26,0.14455687757144448
v021,174,174,26,0.14455687757144448
v021,229,229,26,0.14455687757144448
v021,235,235,26,0.14455687757144448
v021,278,278,26,0.14455687757144448
v021,37,37,26,0.14455687757144448
v021,377,377,26,0.14455687757144448
v021,409,409,26,0.14455687757144448
v021,438,438,26,0.14455687757144448
v021,447,447,26,0.14455687757144448
v021,548,548,26,0.14455687757144448
v021,592,592,26,0.14455687757144448
v021,593,593,26,0.14455687757144448
v021,61,61,26,0.14455687757144448
v021,104,104,25,0.13899699766485044
v021,1251,1251,25,0.13899699766485044
v021,129,129,25,0.13899699766485044
v021,139,139,25,0.13899699766485044
v021,193,193,25,0.13899699766485044
v021,220,220,25,0.13899699766485044
v021,226,226,25,0.13899699766485044
v021,251,251,25,0.13899699766485044
v021,256,256,25,0.13899699766485044
v021,313,313,25,0.13899699766485044
v021,35,35,25,0.13899699766485044
v021,360,360,25,0.13899699766485044
v021,362,362,25,0.13899699766485044
v021,371,371,25,0.13899699766485044
v021,396,396,25,0.13899699766485044
v021,425,425,25,0.13899699766485044
v021,439,439,25,0.13899699766485044
v021,446,446,25,0.13899699766485044
v021,542,542,25,0.13899699766485044
v021,602,602,25,0.13899699766485044
v021,683,683,25,0.13899699766485044
v021,76,76,25,0.13899699766485044
v021,106,106,24,0.13343711775825642
v021,121,121,24,0.13343711775825642
v021,123,123,24,0.13343711775825642
v021,1248,1248,24,0.13343711775825642
v021,133,133,24,0.13343711775825642
v021,244,244,24,0.13343711775825642
v021,283,283,24,0.13343711775825642
v021,296,296,24,0.13343711775825642
v021,348,348,24,0.13343711775825642
v021,369,369,24,0.13343711775825642
v021,381,381,24,0.13343711775825642
v021,387,387,24,0.13343711775825642
v021,404,404,24,0.13343711775825642
v021,445,445,24,0.13343711775825642
v021,451,451,24,0.13343711775825642
v021,480,480,24,0.13343711775825642
v021,570,570,24,0.13343711775825642
v021,700,700,24,0.13343711775825642
v021,735,735,24,0.13343711775825642
v021,1027,1027,23,0.1278772378516624
v021,1038,1038,23,0.1278772378516624
v021,1235,1235,23,0.1278772378516624
v021,126,126,23,0.1278772378516624
v021,14,14,23,0.1278772378516624
v021,199,199,23,0.1278772378516624
v021,21,21,23,0.1278772378516624
v021,23,23,23,0.1278772378516624
v021,253,253,23,0.1278772378516624
v021,268,268,23,0.1278772378516624
v021,295,295,23,0.1278772378516624
v021,299,299,23,0.1278772378516624
v021,30,30,23,0.1278772378516624
v021,312,312,23,0.1278772378516624
v021,327,327,23,0.1278772378516624
v021,349,349,23,0.1278772378516624
v021,353,353,23,0.1278772378516624
v021,406,406,23,0.1278772378516624
v021,441,441,23,0.1278772378516624
v021,442,442,23,0.1278772378516624
v021,465,465,23,0.1278772378516624
v021,485,485,23,0.1278772378516624
v021,53,53,23,0.1278772378516624
v021,571,571,23,0.1278772378516624
v021,599,599,23,0.1278772378516624
v021,67,67,23,0.1278772378516624
v021,699,699,23,0.1278772378516624
v021,1013,1013,22,0.12231735794506837
v021,1132,1132,22,0.12231735794506837
v021,1155,1155,22,0.12231735794506837
v021,1166,1166,22,0.12231735794506837
v021,192,192,22,0.12231735794506837
v021,195,195,22,0.12231735794506837
v021,252,252,22,0.12231735794506837
v021,257,257,22,0.12231735794506837
v021,258,258,22,0.12231735794506837
v021,273,273,22,0.12231735794506837
v021,274,274,22,0.12231735794506837
v021,306,306,22,0.12231735794506837
v021,31,31,22,0.12231735794506837
v021,324,324,22,0.12231735794506837
v021,328,328,22,0.12231735794506837
v021,336,336,22,0.12231735794506837
v021,370,370,22,0.12231735794506837
v021,42,42,22,0.12231735794506837
v021,424,424,22,0.12231735794506837
v021,468,468,22,0.12231735794506837
v021,469,469,22,0.12231735794506837
v021,572,572,22,0.12231735794506837
v021,585,585,22,0.12231735794506837
v021,587,587,22,0.12231735794506837
v021,589,589,22,0.12231735794506837
v021,73,73,22,0.12231735794506837
v021,730,730,22,0.12231735794506837
v021,1012,1012,21,0.11675747803847436
v021,1032,1032,21,0.11675747803847436
v021,116,116,21,0.11675747803847436
v021,117,117,21,0.11675747803847436
v021,124,124,21,0.11675747803847436
v021,125,125,21,0.11675747803847436
v021,1258,1258,21,0.11675747803847436
v021,128,128,21,0.11675747803847436
v021,153,153,21,0.11675747803847436
v021,154,154,21,0.11675747803847436
v021,168,168,21,0.11675747803847436
v021,178,178,21,0.11675747803847436
v021,380,380,21,0.11675747803847436
v021,389,389,21,0.11675747803847436
v021,390,390,21,0.11675747803847436
v021,398,398,21,0.11675747803847436
v021,400,400,21,0.11675747803847436
v021,430,430,21,0.11675747803847436
v021,433,433,21,0.11675747803847436
v021,443,443,21,0.11675747803847436
v021,486,486,21,0.11675747803847436
v021,49,49,21,0.11675747803847436
v021,631,631,21,0.11675747803847436
v021,74,74,21,0.11675747803847436
v021,85,85,21,0.11675747803847436
v021,1025,1025,20,0.11119759813188035
v021,1037,1037,20,0.11119759813188035
v021,105,105,20,0.11119759813188035
v021,122,122,20,0.11119759813188035
v021,1256,1256,20,0.11119759813188035
v021,1299,1299,20,0.11119759813188035
v021,135,135,20,0.11119759813188035
v021,17,17,20,0.11119759813188035
v021,182,182,20,0.11119759813188035
v021,19,19,20,0.11119759813188035
v021,197,197,20,0.11119759813188035
v021,204,204,20,0.11119759813188035
v021,213,213,20,0.11119759813188035
v021,236,236,20,0.11119759813188035
v021,237,237,20,0.11119759813188035
v021,248,248,20,0.11119759813188035
v021,27,27,20,0.11119759813188035
v021,276,276,20,0.11119759813188035
v021,285,285,20,0.11119759813188035
v021,32,32,20,0.11119759813188035
v021,337,337,20,0.11119759813188035
v021,339,339,20,0.11119759813188035
v021,368,368,20,0.11119759813188035
v021,38,38,20,0.11119759813188035
v021,419,419,20,0.11119759813188035
v021,420,420,20,0.11119759813188035
v021,429,429,20,0.11119759813188035
v021,449,449,20,0.11119759813188035
v021,452,452,20,0.11119759813188035
v021,51,51,20,0.11119759813188035
v021,528,528,20,0.11119759813188035
v021,558,558,20,0.11119759813188035
v021,594,594,20,0.11119759813188035
v021,697,697,20,0.11119759813188035
v021,83,83,20,0.11119759813188035
v021,86,86,20,0.11119759813188035
v021,87,87,20,0.11119759813188035
v021,102,102,19,0.10563771822528632
v021,1036,1036,19,0.10563771822528632
v021,1044,1044,19,0.10563771822528632
v021,1280,1280,19,0.10563771822528632
v021,1295,1295,19,0.10563771822528632
v021,13,13,19,0.10563771822528632
v021,166,166,19,0.10563771822528632
v021,2,2,19,0.10563771822528632
v021,20,20,19,0.10563771822528632
v021,205,205,19,0.10563771822528632
v021,207,207,19,0.10563771822528632
v021,210,210,19,0.10563771822528632
v021,222,222,19,0.10563771822528632
v021,246,246,19,0.10563771822528632
v021,247,247,19,0.10563771822528632
v021,26,26,19,0.10563771822528632
v021,304,304,19,0.10563771822528632
v021,305,305,19,0.10563771822528632
v021,330,330,19,0.10563771822528632
v021,341,341,19,0.10563771822528632
v021,351,351,19,0.10563771822528632
v021,361,361,19,0.10563771822528632
v021,365,365,19,0.10563771822528632
v021,372,372,19,0.10563771822528632
v021,373,373,19,0.10563771822528632
v021,383,383,19,0.10563771822528632
v021,4,4,19,0.10563771822528632
v021,408,408,19,0.10563771822528632
v021,421,421,19,0.10563771822528632
v021,432,432,19,0.10563771822528632
v021,460,460,19,0.10563771822528632
v021,483,483,19,0.10563771822528632
v021,522,522,19,0.10563771822528632
v021,541,541,19,0.10563771822528632
v021,564,564,19,0.10563771822528632
v021,598,598,19,0.10563771822528632
v021,6,6,19,0.10563771822528632
v021,616,616,19,0.10563771822528632
v021,657,657,19,0.10563771822528632
v021,716,716,19,0.10563771822528632
v021,738,738,19,0.10563771822528632
v021,8,8,19,0.10563771822528632
v021,81,81,19,0.10563771822528632
v021,942,942,19,0.10563771822528632
v021,962,962,19,0.10563771822528632
v021,1028,1028,18,0.10007783831869231
v021,103,103,18,0.10007783831869231
v021,1052,1052,18,0.10007783831869231
v021,1181,1181,18,0.10007783831869231
v021,1185,1185,18,0.10007783831869231
v021,120,120,18,0.10007783831869231
v021,1224,1224,18,0.10007783831869231
v021,1246,1246,18,0.10007783831869231
v021,130,130,18,0.10007783831869231
v021,151,151,18,0.10007783831869231
v021,187,187,18,0.10007783831869231
v021,250,250,18,0.10007783831869231
v021,262,262,18,0.10007783831869231
v021,316,316,18,0.10007783831869231
v021,343,343,18,0.10007783831869231
v021,36,36,18,0.10007783831869231
v021,367,367,18,0.10007783831869231
v021,417,417,18,0.10007783831869231
v021,448,448,18,0.10007783831869231
v021,508,508,18,0.10007783831869231
v021,524,524,18,0.10007783831869231
v021,532,532,18,0.10007783831869231
v021,545,545,18,0.10007783831869231
v021,555,555,18,0.10007783831869231
v021,62,62,18,0.10007783831869231
v021,622,622,18,0.10007783831869231
v021,63,63,18,0.10007783831869231
v021,652,652,18,0.10007783831869231
v021,705,705,18,0.10007783831869231
v021,731,731,18,0.10007783831869231
v021,734,734,18,0.10007783831869231
v021,787,787,18,0.10007783831869231
v021,94,94,18,0.10007783831869231
v021,946,946,18,0.10007783831869231
v021,95,95,18,0.10007783831869231
v021,108,108,17,0.0945179584120983
v021,1149,1149,17,0.0945179584120983
v021,1190,1190,17,0.0945179584120983
v021,127,127,17,0.0945179584120983
v021,1357,1357,17,0.0945179584120983
v021,173,173,17,0.0945179584120983
v021,176,176,17,0.0945179584120983
v021,181,181,17,0.0945179584120983
v021,206,206,17,0.0945179584120983
v021,240,240,17,0.0945179584120983
v021,242,242,17,0.0945179584120983
v021,275,275,17,0.0945179584120983
v021,28,28,17,0.0945179584120983
v021,280,280,17,0.0945179584120983
v021,290,290,17,0.0945179584120983
v021,293,293,17,0.0945179584120983
v021,297,297,17,0.0945179584120983
v021,323,323,17,0.0945179584120983
v021,33,33,17,0.0945179584120983
v021,345,345,17,0.0945179584120983
v021,346,346,17,0.0945179584120983
v021,354,354,17,0.0945179584120983
v021,355,355,17,0.0945179584120983
v021,359,359,17,0.0945179584120983
v021,401,401,17,0.0945179584120983
v021,457,457,17,0.0945179584120983
v021,461,461,17,0.0945179584120983
v021,479,479,17,0.0945179584120983
v021,544,544,17,0.0945179584120983
v021,553,553,17,0.0945179584120983
v021,597,597,17,0.0945179584120983
v021,606,606,17,0.0945179584120983
v021,693,693,17,0.0945179584120983
v021,702,702,17,0.0945179584120983
v021,710,710,17,0.0945179584120983
v021,711,711,17,0.0945179584120983
v021,782,782,17,0.0945179584120983
v021,84,84,17,0.0945179584120983
v021,88,88,17,0.0945179584120983
v021,898,898,17,0.0945179584120983
v021,9,9,17,0.0945179584120983
v021,949,949,17,0.0945179584120983
v021,965,965,17,0.0945179584120983
v021,100,100,16,0.08895807850550429
v021,111,111,16,0.08895807850550429
v021,1153,1153,16,0.08895807850550429
v021,1156,1156,16,0.08895807850550429
v021,1164,1164,16,0.08895807850550429
v021,1171,1171,16,0.08895807850550429
v021,1172,1172,16,0.08895807850550429
v021,118,118,16,0.08895807850550429
v021,1187,1187,16,0.08895807850550429
v021,1191,1191,16,0.08895807850550429
v021,1236,1236,16,0.08895807850550429
v021,1240,1240,16,0.08895807850550429
v021,1263,1263,16,0.08895807850550429
v021,1282,1282,16,0.08895807850550429
v021,1287,1287,16,0.08895807850550429
v021,1290,1290,16,0.08895807850550429
v021,1303,1303,16,0.08895807850550429
v021,149,149,16,0.08895807850550429
v021,150,150,16,0.08895807850550429
v021,152,152,16,0.08895807850550429
v021,163,163,16,0.08895807850550429
v021,171,171,16,0.08895807850550429
v021,185,185,16,0.08895807850550429
v021,188,188,16,0.08895807850550429
v021,22,22,16,0.08895807850550429
v021,221,221,16,0.08895807850550429
v021,227,227,16,0.08895807850550429
v021,233,233,16,0.08895807850550429
v021,241,241,16,0.08895807850550429
v021,263,263,16,0.08895807850550429
v021,264,264,16,0.08895807850550429
v021,279,279,16,0.08895807850550429
v021,298,298,16,0.08895807850550429
v021,307,307,16,0.08895807850550429
v021,309,309,16,0.08895807850550429
v021,325,325,16,0.08895807850550429
v021,338,338,16,0.08895807850550429
v021,340,340,16,0.08895807850550429
v021,342,342,16,0.08895807850550429
v021,357,357,16,0.08895807850550429
v021,386,386,16,0.08895807850550429
v021,410,410,16,0.08895807850550429
v021,413,413,16,0.08895807850550429
v021,453,453,16,0.08895807850550429
v021,473,473,16,0.08895807850550429
v021,5,5,16,0.08895807850550429
v021,50,50,16,0.08895807850550429
v021,559,559,16,0.08895807850550429
v021,588,588,16,0.08895807850550429
v021,601,601,16,0.08895807850550429
v021,636,636,16,0.08895807850550429
v021,670,670,16,0.08895807850550429
v021,703,703,16,0.08895807850550429
v021,713,713,16,0.08895807850550429
v021,75,75,16,0.08895807850550429
v021,815,815,16,0.08895807850550429
v021,907,907,16,0.08895807850550429
v021,941,941,16,0.08895807850550429
v021,994,994,16,0.08895807850550429
v021,1015,1015,15,0.08339819859891026
v021,1055,1055,15,0.08339819859891026
v021,115,115,15,0.08339819859891026
v021,1152,1152,15,0.08339819859891026
v021,1162,1162,15,0.08339819859891026
v021,1163,1163,15,0.08339819859891026
v021,1165,1165,15,0.08339819859891026
v021,1194,1194,15,0.08339819859891026
v021,12,12,15,0.08339819859891026
v021,1239,1239,15,0.08339819859891026
v021,1255,1255,15,0.08339819859891026
v021,1289,1289,15,0.08339819859891026
v021,1354,1354,15,0.08339819859891026
v021,1368,1368,15,0.08339819859891026
v021,1376,1376,15,0.08339819859891026
v021,1394,1394,15,0.08339819859891026
v021,1395,1395,15,0.08339819859891026
v021,148,148,15,0.08339819859891026
v021,16,16,15,0.08339819859891026
v021,167,167,15,0.08339819859891026
v021,183,183,15,0.08339819859891026
v021,189,189,15,0.08339819859891026
v021,198,198,15,0.08339819859891026
v021,203,203,15,0.08339819859891026
v021,212,212,15,0.08339819859891026
v021,239,239,15,0.08339819859891026
v021,245,245,15,0.08339819859891026
v021,25,25,15,0.08339819859891026
v021,255,255,15,0.08339819859891026
v021,269,269,15,0.08339819859891026
v021,282,282,15,0.08339819859891026
v021,289,289,15,0.08339819859891026
v021,301,301,15,0.08339819859891026
v021,321,321,15,0.08339819859891026
v021,364,364,15,0.08339819859891026
v021,382,382,15,0.08339819859891026
v021,39,39,15,0.08339819859891026
v021,403,403,15,0.08339819859891026
v021,418,418,15,0.08339819859891026
v021,423,423,15,0.08339819859891026
v021,46,46,15,0.08339819859891026
v021,467,467,15,0.08339819859891026
v021,47,47,15,0.08339819859891026
v021,475,475,15,0.08339819859891026
v021,503,503,15,0.08339819859891026
v021,523,523,15,0.08339819859891026
v021,546,546,15,0.08339819859891026
